student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills
12,1046-47,Elf,yew,male,Vaerion,Deeppledge,Vaerion Deeppledge,18,vocational,7,mental_health_disability,0.72076587200387,0.7763130931119642,0.4979372398323224,0.3960148803091835,0.94865696854886,0.7855549378701072,0.6078427086406564,0.8126997155961145,0.5392410771969963,0.7319823636651341,0.6322528743952454,0.7996174237520469,0.63290581307682
13,1046-47,Dwarf,granite,male,Keldrak,Bouldershield,Keldrak Bouldershield,18,academic,6,no_known_disabilities,0.5252320418344992,0.95,0.5218289019092581,0.6465580177871069,0.4618726681469489,0.4783592446918454,0.7131808226368825,0.7247707289534837,0.4442128418771506,0.5194141868880011,0.4378282650713474,0.4377810782165814,0.7748420604232128
14,1046-47,Elf,rowan,neuter,Eiran,Fogwhisper,Eiran Fogwhisper,18,no_qualifications,5,no_known_disabilities,0.967149782047365,0.5170787515558357,0.9889667618321836,0.703038618672454,0.5909636480122917,0.7579005130740296,0.9103861586825572,0.678906694355975,0.9395118292142026,0.8707414977650438,0.8905038536303883,0.7843392101494887,0.5408173966375782
15,1046-47,Dwarf,sandstone,female,Zanna,Wayweaver,Zanna Wayweaver,18,no_qualifications,6,no_known_disabilities,0.8594485142059235,0.6108289099032361,0.7928582848858983,0.8441385059120846,0.5054193517661638,0.6893221055959642,0.7105920219174128,0.6995243250580824,0.919011550292029,0.80361059236282,0.8230244604475839,0.7189087518881254,0.5931050125695354
16,1046-47,Dwarf,slate,male,Varnel,Truelock,Varnel Truelock,18,vocational,4,no_known_disabilities,0.6666295116807882,0.9422468537951276,0.5834297189647284,0.6548942172032234,0.5242044305229593,0.7125060768401287,0.6784855025178258,0.7431572025534755,0.3610390056515074,0.5252977540620805,0.5348841485985585,0.7027558165741182,0.9498366505943964
17,1046-47,Dwarf,granite,female,Enna,Keepwright,Enna Keepwright,18,academic,5,no_known_disabilities,0.6176732135299197,0.9156212383035592,0.7712476083481244,0.5044766401069901,0.4041968467479432,0.4643211222629551,0.6262236083928288,0.7463902297067324,0.3709005098240864,0.553415473147815,0.6193871842757768,0.4663313466727354,0.7106955804951286
18,1046-47,Elf,rowan,male,Neren,Cloudwhistle,Neren Cloudwhistle,18,academic,2,no_known_disabilities,1.0,0.6006805189216493,0.8835771017095875,0.7442526210691867,0.1766107601271166,0.8597199899688966,0.7613294659781941,0.5469038906134246,0.9247496705041868,0.8469045970382043,0.9310959259005032,0.8237827279139545,0.5488284667321093
19,1046-47,Elf,holly,female,Sirella,Scrollwarden,Sirella Scrollwarden,18,academic,6,autistic_spectrum,0.9535032326346998,0.95,0.2321516034019327,0.7342237100470363,0.509785179936507,0.8623682236041759,0.8725102658415697,0.6088319092459358,0.6574739639926793,0.8021055044232148,0.6458316196199203,0.8745337715297903,0.7162334914006736
20,1046-47,Dwarf,slate,male,Ernin,Chalklace,Ernin Chalklace,18,vocational,2,no_known_disabilities,0.6458577417552996,0.8114894320961269,0.4482044119778667,0.4559701072153917,0.4355285506081541,0.6981778111137916,0.5670808175625092,0.6995681997028915,0.5428438747320044,0.570698898742787,0.3919242121190597,0.6422167057604551,0.907290500012281
21,1046-47,Dwarf,malachite,male,Frunn,Ironcoil,Frunn Ironcoil,24,vocational,8,no_known_disabilities,0.5463088145822605,1.0,0.4597768297654757,0.6155470610467281,0.3509812834581762,0.936587613419991,0.9601941275732814,0.5660003620106474,0.67846543993926,0.8899207661761683,0.740296993126803,0.7142498102510436,0.9672271722627124
22,1046-47,Elf,baobab,male,Toravel,Cloakcypress,Toravel Cloakcypress,18,academic,6,no_known_disabilities,0.7707075238194999,0.9450637845580264,0.7723598391387547,0.3948589746889483,0.426492002738517,0.7110695356382994,0.6355957248307551,0.926310830338402,0.4740348963375644,0.8027965754566377,0.5263207091946686,0.7753629346097591,0.5591365483072803
23,1046-47,Elf,baobab,male,Thareon,Ceremleaf,Thareon Ceremleaf,18,academic,8,no_known_disabilities,0.7113633779508389,0.95,0.5981944461392588,0.5263905875580349,0.3808748092232435,0.8368149589128057,0.5711439101915122,0.856602647454498,0.5107654325861435,0.678722261090229,0.5328094972444568,0.803506819563677,0.4728232388286124
24,1046-47,Dwarf,flint,male,Karn,Cloutgrit,Karn Cloutgrit,18,vocational,2,mental_health_disability,0.7756251566782238,0.787025391137226,0.5069067814362913,0.4954101632964738,0.7613740005559214,0.5424942486293872,0.722815911882634,0.6760252120695525,0.6642448213539847,0.7086789751868642,0.5349708681603355,0.5519138909289107,0.958230260205666
25,1046-47,Elf,yew,male,Valreth,Sealbough,Valreth Sealbough,18,academic,5,physical_disability,0.7098540010730314,0.95,0.5744679328271456,0.4732895862274641,0.4996539952283921,0.7244636230915197,0.6826867396900963,0.8824564044148538,0.6295248964634602,0.714631765795579,0.6949395893980302,0.696530589595337,0.7959694439877
26,1046-47,Dwarf,flint,male,Jorrik,Ironclout,Jorrik Ironclout,18,vocational,1,physical_disability,0.7443263845162758,0.7991035846463747,0.9296068843198722,0.3308944437993946,0.4503088433931446,0.5316917322334946,0.6539224997089896,0.8811933239863696,0.612929458102631,0.7406765673447796,0.7845551786393588,0.7210512730382603,0.9203899687911844
27,1046-47,Elf,palm,neuter,Ivin,Lamentbloom,Ivin Lamentbloom,18,academic,5,no_known_disabilities,0.8971970183320398,0.4760775044851048,0.95831019372774,0.8207713839588007,0.604438428640065,0.5634609079727981,0.926986591435654,0.6327315076606644,0.8797709004076505,0.852875025826516,0.993636116209034,0.7339327923719668,0.5522398920949855
28,1046-47,Dwarf,alabaster,male,Jonel,Homehewer,Jonel Homehewer,18,vocational,1,no_known_disabilities,0.7654069322482259,0.7435162503307988,0.5265111803659845,0.639682863337599,0.6201716903709157,0.6744977571453994,0.8405878990052494,0.5604579675580214,0.699854565696942,0.7941620858604818,0.6835274183464033,0.7807229686376767,0.5509624428982861
29,1046-47,Dwarf,slate,female,Delra,Scrivenstone,Delra Scrivenstone,18,academic,2,no_known_disabilities,0.7204749116062275,0.95,0.5311580189071731,0.6746541031875741,0.5664598583365718,0.64831511961327,0.522927458659023,0.7463380651820256,0.5350830570126673,0.7015333086410692,0.4410202557190566,0.5448275142715094,0.8566648016118437
30,1046-47,Dwarf,slate,female,Delra,Greylatch,Delra Greylatch,18,academic,5,no_known_disabilities,0.8422290755450283,0.95,0.5370040676375568,0.6071680697336921,0.6063902002240709,0.8448060498697506,0.5774587814045231,0.7644630354244,0.429929567888057,0.5703796811904422,0.5230075082012402,0.592002615890192,0.8622923031870927
31,1046-47,Dwarf,bismuth,male,Calo,Inkspill,Calo Inkspill,18,academic,7,no_known_disabilities,1.0,0.6433639951877466,0.7450502051329684,0.6094091748371918,0.7182031582010542,0.9628875965200412,0.5110121745564845,0.4628100726324041,0.8390452882405935,0.9365179818850506,0.5455139322375382,0.8514228150442748,0.4301415503119432
32,1046-47,Dwarf,malachite,male,Korrik,Cragturner,Korrik Cragturner,18,vocational,8,physical_disability,0.7694862151926906,0.7729248337778575,0.5509111391485266,0.756755757490357,0.6696815421553935,0.8450033291724348,0.973025153011048,0.6904860373151934,0.749653867765135,0.9076934149543232,0.8029280958775245,0.8756191860979938,0.8370404448002199
33,1046-47,Dwarf,bismuth,female,Vilya,Brightloop,Vilya Brightloop,18,academic,6,no_known_disabilities,1.0,0.5652271834473748,0.611019581227984,0.7871810788949978,0.6978617087381898,0.9407609345289136,0.786756152814877,0.5404909885044809,0.8337849322774752,0.804591874971263,0.654105006621909,0.8566564995299856,0.6621807783488398
34,1046-47,Dwarf,flint,neuter,Doni,Dustmantle,Doni Dustmantle,18,vocational,3,adhd,0.6757947281882655,0.5015246419454077,0.908714287854925,0.3146350745019519,0.6097807558202286,0.4737381238711411,0.5286657053609529,0.648196263696292,0.5382178508351442,0.5891864822091318,0.8198985339384142,0.4493297009674017,0.9050010749004788
35,1046-47,Dwarf,slate,neuter,Lorn,Steelmark,Lorn Steelmark,18,academic,3,requires_personal_care,0.6015435512264145,0.95,0.3685875484574771,0.6726103927808103,0.4503360334440328,0.7970364508223656,0.5349064027116399,0.67634919702715,0.529693382760671,0.7467964496838647,0.3389847974380177,0.7414105876849384,0.9870946832384508
36,1046-47,Dwarf,obsidian,male,Idran,Cryptscroll,Idran Cryptscroll,18,vocational,3,wheelchair_user,0.8186736044394635,0.9057243977595942,0.6970445118251941,0.6028156771560262,0.4837874921030964,0.964460554645944,0.7699564539136011,0.6722703692897213,0.796284142038567,0.8663754128986615,0.4591049891053328,0.9620755088237902,0.629543435807999
37,1046-47,Dwarf,obsidian,neuter,Sorell,Veilwhisper,Sorell Veilwhisper,18,academic,6,no_known_disabilities,1.0,0.782689628714273,0.4935855971485391,0.4962228221314382,0.5673268017842351,0.872394158872949,0.8819894892051261,0.7043878605198468,0.6867710547927579,0.9193145936148492,0.3997281102647817,0.939749089768364,0.5104608973502287
38,1046-47,Dwarf,alabaster,female,Enia,Mosshearth,Enia Mosshearth,18,vocational,1,no_known_disabilities,0.7977776391856224,0.7270791816656866,0.5299740246914967,0.8953054222208712,0.3948741928002697,0.719179194476887,0.7816004582058608,0.5151589293767361,0.7640178858910239,0.8180252647650396,0.617480656898418,0.7366262051138512,0.6874679639124487
39,1046-47,Dwarf,bismuth,female,Telys,Whirlgrace,Telys Whirlgrace,18,academic,5,no_known_disabilities,1.0,0.6579581822468042,0.8464322184029599,0.5123550485837816,0.6511156375063236,0.90541719761947,0.7363852708840368,0.5521690585470357,0.7754724321386425,0.7827998961978995,0.6662253867871576,0.9587239839811088,0.593779412717734
40,1046-47,Elf,rowan,male,Neren,Leafchant,Neren Leafchant,18,academic,8,physical_disability,1.0,0.8115498336919363,0.7800966001869166,0.7109154144268403,0.4985017632440408,0.8569079470103826,0.8681616011758345,0.6691222692979528,0.9397315622932986,0.8586601046726577,0.9051090401900004,0.8676116756180159,0.4399733170961458
41,1046-47,Dwarf,sandstone,male,Orlin,Rivermason,Orlin Rivermason,18,vocational,3,no_known_disabilities,0.9976399949022018,0.6351563585825934,0.8077453088998694,0.7151541455603388,0.3897438421060745,0.7123020195607555,0.6405677161469592,0.6371824670352172,0.827580876274503,0.7295731887176424,0.902371781674528,0.6515700803161302,0.690039425860441
42,1046-47,Dwarf,alabaster,female,Eska,Softmarch,Eska Softmarch,18,vocational,4,no_known_disabilities,0.7326073121348572,0.6492668088967515,0.4346332721494209,0.8008171204378084,0.4937269704734255,0.6217642340775068,0.9274203081152133,0.4443545830037256,0.5893316685492507,0.6336000986617911,0.7214639205823249,0.6682009666080218,0.4689298121314922
43,1046-47,Dwarf,malachite,male,Marrik,Firegrind,Marrik Firegrind,18,academic,6,no_known_disabilities,0.943969124477622,0.921491933995746,0.5052139370556439,0.6969391971210835,0.541929324421104,0.9348185599636544,0.8579898984213731,0.6534010667740165,0.8403838667806505,0.8192562658757208,0.6040245918779767,0.7932263705322371,0.9667807721008304
44,1046-47,Elf,baobab,female,Yllessa,Silkenroot,Yllessa Silkenroot,18,academic,8,no_known_disabilities,0.8301828627638708,0.95,0.6980516651135631,0.5000914550972722,0.5231555710135245,0.8205782318082656,0.5634482888628068,0.9528350938310856,0.5180553199084105,0.6923921411884432,0.549620098270235,0.6986945318534032,0.5710417496658289
45,1046-47,Elf,rowan,female,Lyselle,Nightfern,Lyselle Nightfern,18,academic,5,no_known_disabilities,1.0,0.6833258358253604,0.7044001171138791,0.8467654269252877,0.3005333155428158,0.8677077268097007,0.8777747241123837,0.6134131182883349,0.9835790186782528,0.8361724183076067,0.9549471551874062,0.7642560540110328,0.7047305925925282
46,1046-47,Elf,yew,female,Saelith,Everjudged,Saelith Everjudged,18,vocational,6,no_known_disabilities,0.6498994823229426,0.9043379393532436,0.6569254173745354,0.5010288103832825,0.6288817632265968,0.8239842917695999,0.6850083660776006,0.7376246894851939,0.7675608121523053,0.6896918848399718,0.6736422999835878,0.6374508171145381,0.5412089983888191
47,1046-47,Elf,rowan,male,Thalen,Songroot,Thalen Songroot,18,academic,5,no_known_disabilities,0.9436933607068442,0.6582317557331799,0.971767331436328,0.8924861750629197,0.4169911173810152,0.7782775327830772,0.7852978511918659,0.5491488206903443,0.9636518216398964,0.7957461055998273,0.9419790560466956,0.7560602588923951,0.4583554936314485
48,1046-47,Dwarf,sandstone,male,Harnin,Hillbanner,Harnin Hillbanner,18,academic,5,no_known_disabilities,1.0,0.5547463275296747,0.8023270073422661,0.8456121171357698,0.4309658230640116,0.5868188637030229,0.7531236100442615,0.6387637025971741,0.8112821881979158,0.7413717289760737,0.7682976732980401,0.6604677751573017,0.6190175597987282
49,1046-47,Dwarf,slate,male,Fenn,Planeforge,Fenn Planeforge,18,academic,6,autistic_spectrum,0.6266302182323306,0.95,0.2904880136773099,0.6264513459822543,0.5011433814521753,0.572878743313817,0.4897593145278494,0.8588705964876795,0.5615932801171606,0.6952089456211705,0.4311003309138758,0.5604542280089272,0.8544663549618726
50,1046-47,Dwarf,flint,female,Grinna,Flintroot,Grinna Flintroot,18,academic,3,no_known_disabilities,0.6717165996591796,0.8029172740255094,0.8475858324698691,0.3839110615414437,0.6327161057306699,0.6759122286248319,0.5851494995080689,0.6220140111941115,0.4806882964898207,0.5842559903148113,0.821955449615363,0.5890840886451727,0.9702013384739891
51,1046-47,Dwarf,alabaster,female,Renya,Claymantle,Renya Claymantle,18,academic,4,no_known_disabilities,0.9694784881878118,0.7987997215423851,0.3952594343630211,0.8858392582803883,0.6975602302246704,0.7503906049228115,0.8115435696569447,0.5308782384248634,0.7110431477405971,0.6853043399371533,0.6318770135693977,0.7438681662225541,0.6561560354573974
52,1046-47,Elf,yew,female,Faereth,Crownbark,Faereth Crownbark,18,academic,7,no_known_disabilities,0.8848088122232447,0.8163468522970485,0.5033299163553745,0.5074854166707958,0.6354155022861558,0.7090504372968309,0.7935129967635499,0.7655333941578408,0.5787884979239398,0.7221970055471116,0.7374343123935819,0.754910527178319,0.7359271334011782
53,1046-47,Dwarf,sandstone,female,Tyla,Rivermason,Tyla Rivermason,18,academic,7,no_known_disabilities,0.8096568833325887,0.5693850039532258,0.6627899627861097,0.7114225702950422,0.429755340996294,0.7045461442575557,0.8097084853121567,0.6652459425249269,0.7543885583601746,0.6868392311202022,0.9023427732461756,0.6815773748934157,0.7412896275313985
54,1046-47,Elf,rowan,female,Liora,Fernlace,Liora Fernlace,18,no_qualifications,8,mental_health_disability,0.822347729032211,0.4851858970189274,0.71473783213683,0.7264233699765685,0.8764825813000395,0.7694868617532709,0.8050685230502111,0.6091825035947313,0.9675518329707886,0.7459773394068746,0.8851183160964162,0.7487583055950747,0.5529158656739462
55,1046-47,Elf,baobab,female,Zirelya,Ironlace,Zirelya Ironlace,18,academic,5,no_known_disabilities,0.7031283098192209,0.8883120227027829,0.578213989975975,0.3207762918857579,0.5379479554227787,0.7140297802585406,0.592096017280207,0.8777135209296163,0.4569602907737811,0.6750710924847434,0.5934849055673128,0.7555092860991932,0.5380407700062556
56,1046-47,Dwarf,slate,male,Fenn,Steelmark,Fenn Steelmark,18,academic,8,no_known_disabilities,0.6275294860875454,0.8860041447956878,0.4408212291189476,0.4663190114361185,0.8435191836401787,0.6413155052896327,0.5206568359321903,0.8467557105627457,0.5328211458876847,0.6963351002099538,0.3258613366794426,0.5582237600850566,0.8526639525764023
57,1046-47,Dwarf,slate,female,Delra,Planeforge,Delra Planeforge,18,academic,6,no_known_disabilities,0.8435256650597129,0.9354280153782324,0.5644352339025064,0.4833706291746603,0.5081861601803325,0.7711457185711247,0.6018507097740086,0.8486507981363474,0.5901654396501091,0.675448282736507,0.4570585874367847,0.5717667835793885,0.9013491839949276
58,1046-47,Elf,baobab,female,Elshira,Ironlace,Elshira Ironlace,18,academic,2,no_known_disabilities,0.8005639650574732,0.8767558876460995,0.6087214141031861,0.3500655353564613,0.2043957839776515,0.6674755359944586,0.6240896832012568,0.930726575704356,0.6318863053001357,0.6720247954770292,0.5758982749435417,0.7341157118894781,0.5123681079934447
59,1046-47,Dwarf,obsidian,female,Neris,Deepchant,Neris Deepchant,18,academic,7,no_known_disabilities,1.0,0.8799765571914929,0.5700847490126938,0.489833053147566,0.5020440222797872,0.9426482498471606,0.8849066898898934,0.653773409814976,0.6647314581338767,0.9779092029813568,0.4746708738789891,0.906537124710456,0.4765174998028639
60,1046-47,Dwarf,alabaster,neuter,Lomel,Mosshearth,Lomel Mosshearth,18,no_qualifications,3,"physical_disability,other_neurodivergence",0.5649526083348825,0.7211739990781124,0.5728170576025189,0.8340639190290307,0.6521087611440859,0.707894775680019,0.9023642791601074,0.4915004059825596,0.5570506550346486,0.7771131855142184,0.6165818230482649,0.7304351488733715,0.5907152541478533
61,1046-47,Dwarf,flint,male,Brann,Deepgrit,Brann Deepgrit,18,academic,1,no_known_disabilities,0.9197346195514268,0.8144961751179273,0.7383964625600759,0.564640684284618,0.3680343539690774,0.5568465976729381,0.5331161419547311,0.820851040429009,0.6174249435613564,0.8361285085554746,0.5920624950144212,0.5631668248531072,0.9128314880211064
62,1046-47,Elf,rowan,male,Neren,Starpetal,Neren Starpetal,18,vocational,5,no_known_disabilities,0.9071576367426188,0.5922878882565307,0.8992563743516252,0.7540226132963268,0.2792687530717899,0.7128179245393513,0.7506530178881553,0.636540267691775,0.8849215540847238,0.7918144326053828,0.9819213305651036,0.8527522153492443,0.6344476409254571
63,1046-47,Dwarf,alabaster,female,Hesta,Greyfold,Hesta Greyfold,18,vocational,2,"physical_disability,adhd",0.917218509684084,0.6395032564672984,0.6115798003750594,0.7355090457695048,0.719214417145595,0.6471571883299689,0.8462455323047858,0.5159053838135681,0.816456743276547,0.6754926923039456,0.7125682008105941,0.761344376842212,0.4239654061826442
64,1046-47,Dwarf,obsidian,male,Eldrik,Soulcarve,Eldrik Soulcarve,18,academic,7,no_known_disabilities,1.0,0.9070621808225282,0.3852931964477976,0.6219190996256622,0.5459000497321634,0.9867248265786788,0.7795600103347868,0.509300043426121,0.827906259746945,0.8666122667978438,0.6164040426791693,0.998209834997916,0.6110950213146474
65,1046-47,Elf,yew,female,Virella,Vowroot,Virella Vowroot,18,academic,7,no_known_disabilities,0.8076304737637078,0.8110849851966164,0.483882962523352,0.3261538403495493,0.6657232342061566,0.6318719253445311,0.7189492805152791,0.7489806515540751,0.7265419184100359,0.8291115708099387,0.52018955773534,0.646178649766663,0.6332225263196641
66,1046-47,Elf,holly,female,Aelrin,Ritualthorn,Aelrin Ritualthorn,18,academic,7,adhd,0.9724919028278352,0.7898121832652105,0.7210823533040385,0.6698289441303866,0.7922188091019854,0.8132700266423705,0.7224178976312075,0.7077392913046201,0.6837940998325592,0.8887868555489072,0.816663499908821,0.912457000616098,0.7387758308643821
67,1046-47,Elf,palm,male,Kelren,Reefgrace,Kelren Reefgrace,18,academic,6,no_known_disabilities,0.9598027660284664,0.6405267317729155,0.9124605519931398,0.6655329548649921,0.3860741679535027,0.8107611806823437,0.8417885298051269,0.5664212927590635,0.9923261317352924,0.8030383442743099,0.9056234442087676,0.6995356117005135,0.750800927153911
68,1046-47,Dwarf,sandstone,female,Jessa,Loambinder,Jessa Loambinder,18,vocational,5,mental_health_disability,0.821269724727848,0.607571927256048,0.5097937032637005,0.8605654518960866,0.5094060680545395,0.5502652242672164,0.6828934345527058,0.6627286633936897,0.9267698989309264,0.6846621009925152,0.755293123276578,0.7267063990349658,0.8059092865822363
69,1046-47,Dwarf,alabaster,neuter,Alin,Bloomjoint,Alin Bloomjoint,18,vocational,2,no_known_disabilities,0.8812215031213657,0.822214049413854,0.4716569981205782,0.7408925324042127,0.4851395904973455,0.7115807743586486,0.7329668076745921,0.499457324305213,0.7817096528533809,0.6950346106647162,0.7608070335617073,0.7444420432330228,0.6961802081497332
70,1046-47,Dwarf,malachite,male,Bolvik,Furnaceborn,Bolvik Furnaceborn,18,academic,7,wheelchair_user,1.0,0.7913009848344624,0.5669617058824633,0.8189580926545436,0.6146775668284543,0.8892010742881277,0.9312954862243576,0.5330220076563745,0.7726123890661968,0.8599167313444287,0.7867604242031007,0.8308479459288418,0.8772922630465038
71,1046-47,Elf,yew,male,Thendrel,Vowroot,Thendrel Vowroot,18,vocational,8,no_known_disabilities,0.7296077206957292,0.8755384024904966,0.4916613979189551,0.3347212820036116,0.4962964695849238,0.7308753971884928,0.74681676871207,0.7322538310816292,0.6387616176661185,0.7933290194443625,0.6203354990429326,0.638483701015861,0.7003141508087251
72,1046-47,Elf,rowan,female,Feyra,Leafchant,Feyra Leafchant,18,academic,4,mental_health_disability,0.9448165884551316,0.677805307725784,0.5296620852921906,0.9224130082543917,0.4336929109048227,0.8761245826248477,0.8614390692621355,0.529142248309321,0.9730356865641904,0.8506987278225617,0.9292247127909204,0.860525962602519,0.5856870642239603
73,1046-47,Dwarf,granite,neuter,Varnim,Thornbarrow,Varnim Thornbarrow,18,academic,6,no_known_disabilities,0.6595738119572789,0.8703683570595905,0.5297906608261079,0.462659221211722,0.5276911990076008,0.4825121235669231,0.6024534510674405,0.9126668485884292,0.5495085816974024,0.809990078919858,0.5463426004892835,0.5756346405404207,0.670704226889785
74,1046-47,Dwarf,bismuth,female,Vilya,Prismweft,Vilya Prismweft,18,academic,5,no_known_disabilities,1.0,0.6022339098359225,0.803216196455615,0.5705111644411476,0.6992065531560231,0.9381070582688252,0.7203165314488105,0.6771945381422463,0.7916352856297753,0.8686029000721196,0.7100577951576591,0.9030191110820174,0.5477633183543695
75,1046-47,Dwarf,obsidian,male,Aerik,Shadewarden,Aerik Shadewarden,18,academic,8,no_known_disabilities,0.9666955193077968,0.6603383778274999,0.6408823180544285,0.684733642926832,0.6038707248441593,0.906351385585967,0.8367547161771808,0.6499937215892581,0.7490103445891597,0.9960879943766958,0.431929702465627,0.847144729217885,0.5080933312506372
76,1046-47,Dwarf,flint,female,Enna,Brimspade,Enna Brimspade,18,academic,8,physical_disability,0.8414599127171765,0.7162236465358345,0.7702089287767918,0.5287789184082525,0.8287772194021688,0.4348709455069329,0.6054126132618537,0.800683081530322,0.4683652999769121,0.5358457356305879,0.8081482014153176,0.6807239820536966,0.942999840324438
77,1046-47,Elf,ash,female,Irith,Pyrelatch,Irith Pyrelatch,18,vocational,6,autistic_spectrum,0.7841003382374563,0.8562219092408712,0.4073495344802957,0.4918412022638779,0.6147391008831519,0.8946424209811877,0.6794453250703303,0.6763141136761919,0.6542434284406675,0.8683352357010763,0.4973430298151747,0.8033872815605803,0.7882914148272716
78,1046-47,Dwarf,flint,female,Elska,Greymine,Elska Greymine,18,academic,2,no_known_disabilities,0.9278834286099388,0.7063528557613321,0.915937436006406,0.560080040505565,0.3861840544325071,0.6677687126064827,0.7225244698657103,0.6917817570114393,0.5843192058914148,0.5736128185967209,0.5983056010189002,0.6776933340560137,0.9278910934037358
79,1046-47,Dwarf,slate,male,Haskel,Greylatch,Haskel Greylatch,18,vocational,7,no_known_disabilities,0.7321345517208516,0.7706788653810882,0.5292662116182425,0.6480143979793055,0.5889789773607105,0.568802641205435,0.4910708549225392,0.8761873112348393,0.3795189367500674,0.6067452776472155,0.3418068165204568,0.7260459245964085,0.9686652323425902
